Order_ID,Order_Date,Customer_ID,Restaurant_Name,City,Cuisine_Type,Order_Value,Discount_Amount,Delivery_Time_Min,Payment_Method,Rating,Order_Status,Order_Hour
ORD01425,2025-04-27,C7345,Biriyani House,Calicut,Arabic,1026.24,230.9,64,UPI,4.5,Delivered,14
ORD01426,2025-04-07,C7103,Chinese Wok,Calicut,Fast Food,153.91,28.85,37,UPI,4.3,Delivered,10
ORD01427,2025-08-26,C2908,Cafe Kerala,Trivandrum,Fast Food,239.49,29.6,68,Cash,4.0,Delivered,3
ORD01428,2025-11-16,C6112,Cafe Kerala,Thrissur,Chinese,1001.37,9.75,65,UPI,3.6,Delivered,1
ORD01429,2025-06-03,C3507,Biriyani House,Calicut,Fast Food,848.06,208.05,23,Cash,4.6,Delivered,2
ORD01430,2025-09-13,C5671,Biriyani House,Trivandrum,Indian,473.8,102.99,34,UPI,3.1,Delivered,11
ORD01431,2025-02-28,C3027,Pizza Point,Kannur,Arabic,249.92,36.38,31,UPI,3.6,Delivered,7
ORD01432,2025-01-26,C2305,Spice Route,Kannur,Cafe,440.34,95.81,68,Cash,4.5,Delivered,17
ORD01433,2025-12-03,C7884,Burger Hub,Calicut,Chinese,462.42,85.67,40,Card,3.1,Delivered,2
ORD01434,2025-02-18,C1696,Arabian Grill,Calicut,Fast Food,1146.43,155.33,52,Cash,4.8,Delivered,5
ORD01435,2025-10-30,C4033,Chinese Wok,Kannur,Indian,1136.64,179.26,65,UPI,3.7,Delivered,15
ORD01436,2025-04-22,C9350,Pizza Point,Thrissur,Indian,915.19,155.91,23,Cash,4.9,Delivered,18
ORD01437,2025-04-07,C7364,Pizza Point,Kannur,Chinese,667.29,57.43,30,Wallet,3.4,Delivered,18
ORD01438,2025-07-30,C3042,Chinese Wok,Thrissur,Chinese,1106.28,179.31,33,Wallet,4.2,Delivered,0
ORD01439,2025-02-28,C4020,Spice Route,Kannur,Indian,575.82,139.23,27,Card,4.4,Delivered,4
ORD01440,2025-12-31,C7467,Pizza Point,Trivandrum,Chinese,192.22,46.1,30,UPI,4.5,Delivered,20
ORD01441,2025-04-18,C6592,Pizza Point,Thrissur,Arabic,903.1,33.19,68,UPI,3.8,Delivered,11
ORD01442,2025-06-16,C8264,Chinese Wok,Trivandrum,Arabic,1176.11,60.8,39,Cash,4.4,Delivered,6
ORD01443,2025-12-07,C5487,Arabian Grill,Kochi,Chinese,1051.02,0.8,57,Wallet,4.0,Delivered,5
ORD01444,2025-02-01,C5736,Pizza Point,Thrissur,Indian,970.46,213.82,68,Card,3.9,Delivered,9
ORD01445,2025-05-24,C9676,Burger Hub,Kannur,Fast Food,335.91,29.21,64,Card,4.6,Delivered,14
ORD01446,2025-04-13,C5417,Pizza Point,Thrissur,Arabic,872.85,95.61,32,Card,4.9,Delivered,0
ORD01447,2025-05-01,C9350,Chinese Wok,Trivandrum,Indian,827.48,55.37,39,Cash,4.9,Delivered,16
ORD01448,2025-05-11,C6082,Chinese Wok,Thrissur,Indian,874.4,13.76,32,UPI,4.0,Delivered,7
ORD01449,2025-05-25,C9682,Pizza Point,Thrissur,Cafe,414.7,0.35,30,UPI,4.3,Delivered,10
ORD01450,2025-12-20,C4168,Pizza Point,Kochi,Chinese,958.17,172.68,41,Wallet,3.0,Delivered,8
ORD01451,2025-12-23,C6847,Burger Hub,Thrissur,Fast Food,994.82,155.35,52,Card,3.8,Delivered,10
ORD01452,2025-01-24,C6462,Arabian Grill,Trivandrum,Fast Food,1050.69,251.51,37,UPI,3.5,Delivered,22
ORD01453,2025-02-09,C4358,Arabian Grill,Thrissur,Cafe,258.35,64.33,23,UPI,4.7,Delivered,3
ORD01454,2025-12-15,C4514,Pizza Point,Calicut,Indian,1189.26,10.89,50,UPI,3.3,Delivered,18
ORD01455,2025-07-29,C4425,Burger Hub,Calicut,Arabic,276.29,42.26,32,UPI,4.8,Delivered,8
ORD01456,2025-11-03,C4951,Burger Hub,Thrissur,Chinese,713.74,96.55,55,UPI,,Cancelled,15
ORD01457,2025-04-21,C4757,Cafe Kerala,Calicut,Indian,985.51,105.23,36,Cash,4.0,Delivered,11
ORD01458,2025-08-20,C1349,Chinese Wok,Calicut,Arabic,734.1,31.58,25,Card,3.2,Delivered,7
ORD01459,2025-01-24,C5833,Arabian Grill,Kochi,Fast Food,919.06,51.84,27,Card,3.4,Delivered,1
ORD01460,2025-03-02,C5908,Spice Route,Thrissur,Arabic,912.03,156.85,61,Card,4.3,Delivered,15
ORD01461,2025-07-13,C7887,Burger Hub,Kochi,Arabic,158.0,8.37,38,Card,3.4,Delivered,13
ORD01462,2025-02-25,C9523,Chinese Wok,Kannur,Cafe,606.35,144.0,59,Cash,3.5,Delivered,14
ORD01463,2025-03-22,C8357,Arabian Grill,Trivandrum,Cafe,1020.21,213.4,53,Wallet,4.1,Delivered,8
ORD01464,2025-06-11,C1328,Pizza Point,Thrissur,Chinese,423.24,39.73,28,Wallet,,Cancelled,2
ORD01465,2025-10-25,C9741,Spice Route,Kochi,Cafe,271.11,32.49,59,Card,3.1,Delivered,1
ORD01466,2025-09-23,C1831,Cafe Kerala,Kannur,Cafe,338.78,74.91,29,Card,3.5,Delivered,17
ORD01467,2025-10-10,C6440,Cafe Kerala,Trivandrum,Arabic,237.75,2.62,48,Wallet,3.5,Delivered,6
ORD01468,2025-03-13,C3421,Cafe Kerala,Thrissur,Indian,993.01,104.79,29,UPI,3.2,Delivered,23
ORD01469,2025-06-14,C1490,Burger Hub,Kochi,Indian,633.94,122.87,58,UPI,4.7,Delivered,23
ORD01470,2025-01-16,C2328,Burger Hub,Trivandrum,Fast Food,237.82,56.67,25,UPI,4.6,Delivered,14
ORD01471,2025-10-03,C1423,Chinese Wok,Trivandrum,Chinese,829.93,64.91,18,UPI,4.5,Delivered,16
ORD01472,2025-11-27,C3423,Cafe Kerala,Kannur,Cafe,454.35,54.16,33,Wallet,3.2,Delivered,16
ORD01473,2025-02-09,C1695,Biriyani House,Thrissur,Fast Food,308.11,3.11,67,Wallet,4.0,Delivered,14
ORD01474,2025-01-14,C5024,Arabian Grill,Calicut,Chinese,196.35,4.35,18,Cash,3.5,Delivered,16
ORD01475,2025-03-18,C5414,Cafe Kerala,Trivandrum,Chinese,575.44,53.17,51,UPI,3.8,Delivered,11
ORD01476,2025-06-08,C1645,Chinese Wok,Thrissur,Indian,1012.66,102.97,65,Card,4.5,Delivered,13
ORD01477,2025-11-05,C1278,Spice Route,Kannur,Cafe,1048.83,48.45,50,UPI,3.7,Delivered,1
ORD01478,2025-05-18,C9660,Burger Hub,Kannur,Cafe,992.09,183.17,22,Cash,3.5,Delivered,20
ORD01479,2025-05-13,C9166,Pizza Point,Kannur,Arabic,1160.26,109.67,56,Card,4.9,Delivered,16
ORD01480,2025-11-28,C3318,Chinese Wok,Thrissur,Cafe,217.37,36.84,32,Card,4.3,Delivered,16
ORD01481,2025-10-20,C3598,Burger Hub,Trivandrum,Fast Food,827.45,156.49,57,Card,3.8,Delivered,11
ORD01482,2025-09-28,C2346,Arabian Grill,Kochi,Fast Food,602.43,43.92,21,Wallet,4.6,Delivered,5
ORD01483,2025-07-01,C1693,Pizza Point,Thrissur,Arabic,1143.45,206.14,38,Cash,4.7,Delivered,10
ORD01484,2025-10-06,C1381,Chinese Wok,Kochi,Fast Food,867.34,81.81,33,Wallet,4.7,Delivered,8
ORD01485,2025-05-29,C1368,Spice Route,Trivandrum,Indian,688.63,63.42,67,Card,4.8,Delivered,8
ORD01486,2025-06-19,C2008,Chinese Wok,Calicut,Indian,911.77,66.03,23,UPI,4.7,Delivered,9
ORD01487,2025-05-03,C6817,Pizza Point,Kannur,Chinese,364.87,53.56,28,UPI,4.5,Delivered,12
ORD01488,2025-04-24,C8450,Cafe Kerala,Thrissur,Indian,997.04,135.69,66,Card,3.2,Delivered,7
ORD01489,2025-10-31,C7635,Chinese Wok,Calicut,Arabic,245.99,2.41,58,Wallet,3.4,Delivered,1
ORD01490,2025-02-09,C6364,Arabian Grill,Kochi,Fast Food,1154.02,277.18,63,Wallet,4.0,Delivered,17
ORD01491,2025-09-26,C1435,Spice Route,Kochi,Cafe,1086.42,28.99,15,Wallet,3.4,Delivered,3
ORD01492,2025-10-09,C7181,Biriyani House,Thrissur,Fast Food,284.3,18.76,53,Cash,3.0,Delivered,19
ORD01493,2025-03-03,C4501,Arabian Grill,Calicut,Cafe,1158.39,229.39,41,Card,4.8,Delivered,1
ORD01494,2025-02-09,C5699,Burger Hub,Kannur,Chinese,476.79,26.92,19,Wallet,4.7,Delivered,16
ORD01495,2025-09-02,C7672,Pizza Point,Trivandrum,Arabic,510.1,120.08,16,Card,4.5,Delivered,2
ORD01496,2025-05-03,C5180,Burger Hub,Calicut,Arabic,623.86,81.05,36,Wallet,3.2,Delivered,23
ORD01497,2025-01-22,C4893,Arabian Grill,Thrissur,Fast Food,1021.06,111.14,55,UPI,4.6,Delivered,16
ORD01498,2025-12-22,C1294,Burger Hub,Trivandrum,Indian,250.78,32.62,62,Card,4.6,Delivered,11
ORD01499,2025-07-19,C1446,Arabian Grill,Trivandrum,Fast Food,567.72,10.32,53,Card,4.7,Delivered,3
ORD01500,2025-03-31,C8041,Cafe Kerala,Kannur,Arabic,955.97,104.26,31,UPI,3.7,Delivered,15
ORD01501,2025-11-17,C3336,Cafe Kerala,Trivandrum,Cafe,1039.8,216.12,42,Cash,4.3,Delivered,23
ORD01502,2025-01-21,C9647,Arabian Grill,Trivandrum,Chinese,271.62,20.27,34,Wallet,3.0,Delivered,21
ORD01503,2025-10-09,C4829,Chinese Wok,Calicut,Cafe,923.49,167.12,48,UPI,3.1,Delivered,3
ORD01504,2025-12-08,C1778,Cafe Kerala,Calicut,Cafe,539.09,78.28,59,UPI,4.2,Delivered,9
ORD01505,2025-05-27,C5181,Cafe Kerala,Trivandrum,Fast Food,752.79,142.32,16,Wallet,3.9,Delivered,19
ORD01506,2025-10-21,C8474,Burger Hub,Kannur,Chinese,998.47,36.24,70,Cash,3.6,Delivered,18
ORD01507,2025-07-16,C2686,Biriyani House,Kochi,Cafe,818.62,181.6,51,Card,3.7,Delivered,5
ORD01508,2025-04-08,C5823,Spice Route,Trivandrum,Fast Food,263.77,26.65,68,UPI,4.6,Delivered,13
ORD01509,2025-11-15,C2928,Arabian Grill,Thrissur,Indian,884.66,141.97,50,Card,3.8,Delivered,23
ORD01510,2025-04-21,C6337,Chinese Wok,Kannur,Chinese,474.98,77.21,61,Card,4.2,Delivered,21
ORD01511,2025-10-15,C1050,Biriyani House,Thrissur,Indian,944.86,231.87,68,Wallet,3.6,Delivered,10
ORD01512,2025-01-16,C6877,Cafe Kerala,Trivandrum,Fast Food,726.71,120.07,69,UPI,3.8,Delivered,17
ORD01513,2025-07-15,C4549,Burger Hub,Kannur,Fast Food,751.56,151.95,37,UPI,3.1,Delivered,21
ORD01514,2025-12-18,C6518,Spice Route,Kochi,Chinese,1076.4,226.93,64,Cash,4.1,Delivered,12
ORD01515,2025-10-05,C9339,Biriyani House,Kochi,Indian,306.4,63.77,52,Card,3.6,Delivered,15
ORD01516,2025-04-25,C7400,Arabian Grill,Kochi,Indian,151.03,4.41,57,Wallet,3.9,Delivered,16
ORD01517,2025-04-14,C1417,Burger Hub,Kochi,Fast Food,228.81,30.19,57,Cash,4.2,Delivered,2
ORD01518,2025-05-31,C8424,Arabian Grill,Trivandrum,Cafe,811.36,39.74,19,Wallet,3.6,Delivered,20
ORD01519,2025-07-30,C5584,Biriyani House,Kochi,Fast Food,808.33,89.05,18,Cash,3.4,Delivered,12
ORD01520,2025-03-25,C7744,Chinese Wok,Trivandrum,Cafe,211.09,7.24,43,UPI,4.5,Delivered,17
ORD01521,2025-02-17,C7299,Burger Hub,Trivandrum,Cafe,933.16,163.14,46,UPI,4.7,Delivered,8
ORD01522,2025-01-12,C4199,Pizza Point,Trivandrum,Fast Food,567.14,32.91,48,Card,3.5,Delivered,10
ORD01523,2025-07-03,C7575,Burger Hub,Thrissur,Cafe,900.66,208.77,25,Wallet,4.8,Delivered,0
ORD01524,2025-04-15,C3676,Burger Hub,Thrissur,Indian,1042.02,57.02,25,Wallet,3.2,Delivered,7
ORD01525,2025-09-20,C6651,Arabian Grill,Kochi,Arabic,1178.52,64.3,35,UPI,4.0,Delivered,21
ORD01526,2025-10-07,C3763,Spice Route,Kannur,Chinese,461.56,5.51,31,Wallet,4.5,Delivered,9
ORD01527,2025-09-19,C1866,Pizza Point,Thrissur,Arabic,195.15,33.28,67,UPI,3.6,Delivered,12
ORD01528,2025-08-29,C9186,Chinese Wok,Kannur,Arabic,710.89,162.65,24,UPI,4.5,Delivered,0
ORD01529,2025-03-24,C3988,Burger Hub,Trivandrum,Chinese,821.02,106.61,46,Wallet,4.2,Delivered,5
ORD01530,2025-10-21,C8175,Pizza Point,Thrissur,Arabic,723.43,158.2,62,Card,4.6,Delivered,3
ORD01531,2025-09-21,C7691,Burger Hub,Calicut,Arabic,336.08,48.1,58,Wallet,,Cancelled,23
ORD01532,2025-01-12,C8023,Arabian Grill,Kochi,Fast Food,667.47,79.82,59,UPI,4.4,Delivered,12
ORD01533,2025-09-12,C1253,Biriyani House,Kochi,Fast Food,397.75,53.76,40,UPI,4.6,Delivered,21
ORD01534,2025-03-29,C2412,Arabian Grill,Calicut,Indian,339.47,65.97,55,Wallet,4.3,Delivered,3
ORD01535,2025-12-18,C3854,Burger Hub,Kannur,Arabic,428.15,35.04,51,Wallet,3.1,Delivered,14
ORD01536,2025-11-01,C5399,Pizza Point,Thrissur,Cafe,1152.64,175.48,50,Cash,4.5,Delivered,17
ORD01537,2025-01-09,C6421,Spice Route,Kochi,Cafe,1150.74,199.02,23,Card,3.1,Delivered,21
ORD01538,2025-10-05,C9312,Biriyani House,Trivandrum,Chinese,604.81,133.43,61,Cash,4.4,Delivered,23
ORD01539,2025-11-09,C6681,Arabian Grill,Kannur,Cafe,687.82,78.74,55,UPI,3.2,Delivered,22
ORD01540,2025-12-02,C4854,Cafe Kerala,Thrissur,Fast Food,613.48,59.89,37,Card,,Cancelled,17
ORD01541,2025-12-03,C2277,Cafe Kerala,Kochi,Fast Food,346.1,42.82,54,Wallet,3.8,Delivered,12
ORD01542,2025-10-05,C9146,Chinese Wok,Trivandrum,Arabic,307.41,24.6,54,Card,3.9,Delivered,15
ORD01543,2025-01-20,C7530,Chinese Wok,Trivandrum,Arabic,980.05,90.33,49,Cash,4.0,Delivered,0
ORD01544,2025-12-06,C6437,Chinese Wok,Thrissur,Cafe,1089.45,10.44,38,UPI,3.8,Delivered,5
ORD01545,2025-05-24,C7136,Biriyani House,Calicut,Arabic,1094.76,255.69,26,Wallet,3.7,Delivered,14
ORD01546,2025-10-31,C5819,Pizza Point,Trivandrum,Arabic,563.77,96.34,23,Cash,4.6,Delivered,12
ORD01547,2025-04-24,C2689,Biriyani House,Thrissur,Arabic,1059.61,69.07,27,Cash,4.8,Delivered,5
ORD01548,2025-09-30,C8918,Pizza Point,Calicut,Fast Food,949.57,39.81,61,Card,,Cancelled,12
ORD01549,2025-10-29,C7062,Burger Hub,Trivandrum,Cafe,382.73,10.16,59,Wallet,4.1,Delivered,11
ORD01550,2025-07-07,C7328,Spice Route,Kannur,Chinese,176.94,0.69,56,Cash,3.5,Delivered,15
ORD01551,2025-12-15,C2965,Chinese Wok,Kannur,Cafe,451.67,8.41,31,UPI,3.4,Delivered,15
ORD01552,2025-11-03,C6465,Cafe Kerala,Trivandrum,Chinese,658.46,130.61,18,UPI,4.7,Delivered,11
ORD01553,2025-04-18,C6353,Spice Route,Calicut,Arabic,564.26,15.13,20,Card,3.9,Delivered,11
ORD01554,2025-11-14,C9593,Burger Hub,Trivandrum,Fast Food,1080.4,120.82,67,Cash,4.5,Delivered,1
ORD01555,2025-01-09,C3452,Chinese Wok,Kochi,Chinese,1157.79,275.09,32,UPI,,Cancelled,1
ORD01556,2025-07-01,C2999,Chinese Wok,Kannur,Cafe,336.19,39.75,39,UPI,4.9,Delivered,19
ORD01557,2025-03-09,C9425,Cafe Kerala,Kannur,Chinese,945.65,95.08,15,Card,3.3,Delivered,10
ORD01558,2025-10-13,C6315,Spice Route,Kannur,Cafe,999.55,103.83,66,Wallet,3.8,Delivered,17
ORD01559,2025-08-15,C6535,Cafe Kerala,Calicut,Chinese,443.51,60.02,70,Cash,4.0,Delivered,23
ORD01560,2025-10-29,C5719,Pizza Point,Kannur,Arabic,593.06,45.15,38,UPI,3.6,Delivered,2
ORD01561,2025-12-21,C1102,Burger Hub,Kochi,Arabic,599.51,120.15,36,Cash,4.9,Delivered,20
ORD01562,2025-04-28,C2896,Spice Route,Calicut,Chinese,765.65,13.25,29,UPI,3.5,Delivered,10
ORD01563,2025-06-24,C3984,Chinese Wok,Kochi,Chinese,654.56,49.63,48,Wallet,4.3,Delivered,12
ORD01564,2025-10-28,C4638,Arabian Grill,Thrissur,Fast Food,800.96,144.04,60,Cash,4.0,Delivered,20
ORD01565,2025-07-31,C3747,Biriyani House,Calicut,Arabic,307.19,72.93,15,UPI,4.7,Delivered,16
ORD01566,2025-04-22,C2734,Chinese Wok,Trivandrum,Arabic,995.65,208.18,26,Card,4.6,Delivered,6
ORD01567,2025-11-07,C2517,Burger Hub,Thrissur,Indian,300.37,66.49,68,Card,4.3,Delivered,13
ORD01568,2025-05-15,C1396,Cafe Kerala,Trivandrum,Fast Food,664.01,67.07,28,UPI,3.9,Delivered,21
ORD01569,2025-08-22,C6256,Biriyani House,Calicut,Cafe,335.79,52.7,26,Wallet,4.0,Delivered,4
ORD01570,2025-07-14,C6331,Pizza Point,Kannur,Indian,312.49,39.91,51,Wallet,,Cancelled,12
ORD01571,2025-12-03,C3976,Chinese Wok,Thrissur,Indian,731.49,118.03,61,Card,3.1,Delivered,2
ORD01572,2025-08-23,C4559,Cafe Kerala,Kannur,Arabic,871.86,208.53,27,UPI,4.4,Delivered,10
ORD01573,2025-04-04,C4507,Chinese Wok,Thrissur,Arabic,331.17,79.1,51,Wallet,,Cancelled,10
ORD01574,2025-12-03,C3357,Pizza Point,Trivandrum,Chinese,1046.56,170.93,19,Card,3.5,Delivered,18
ORD01575,2025-10-04,C5370,Arabian Grill,Kochi,Fast Food,363.35,65.84,50,Wallet,,Cancelled,23
ORD01576,2025-09-10,C1320,Cafe Kerala,Calicut,Chinese,379.81,82.18,66,Wallet,3.5,Delivered,19
ORD01577,2025-03-01,C8189,Burger Hub,Trivandrum,Cafe,339.48,14.8,43,UPI,4.7,Delivered,5
ORD01578,2025-01-29,C9634,Arabian Grill,Kochi,Arabic,497.67,61.01,57,Cash,3.9,Delivered,4
ORD01579,2025-10-24,C2614,Pizza Point,Calicut,Fast Food,1148.8,209.43,48,UPI,3.3,Delivered,17
ORD01580,2025-04-07,C8628,Cafe Kerala,Kannur,Cafe,331.93,71.67,17,Wallet,4.1,Delivered,11
ORD01581,2025-12-17,C9426,Biriyani House,Trivandrum,Arabic,371.12,59.14,62,Wallet,4.8,Delivered,1
ORD01582,2025-01-21,C4871,Arabian Grill,Kochi,Cafe,362.09,77.41,32,Cash,,Cancelled,3
ORD01583,2025-08-24,C2533,Burger Hub,Trivandrum,Cafe,219.73,9.2,68,Cash,4.9,Delivered,21
ORD01584,2025-01-13,C9378,Pizza Point,Kochi,Cafe,247.1,50.86,27,UPI,4.3,Delivered,18
ORD01585,2025-08-01,C2522,Cafe Kerala,Kochi,Arabic,1191.79,118.53,20,Card,4.2,Delivered,23
ORD01586,2025-03-19,C8542,Arabian Grill,Thrissur,Arabic,271.34,3.63,25,UPI,4.4,Delivered,3
ORD01587,2025-02-27,C2981,Cafe Kerala,Kochi,Fast Food,551.71,18.76,21,Cash,3.4,Delivered,21
ORD01588,2025-09-28,C4507,Burger Hub,Calicut,Cafe,947.95,45.61,30,Wallet,4.2,Delivered,10
ORD01589,2025-04-17,C5939,Spice Route,Kannur,Indian,712.96,26.67,57,Cash,4.3,Delivered,5
ORD01590,2025-02-21,C9598,Pizza Point,Calicut,Indian,244.61,35.25,16,Cash,4.4,Delivered,4
ORD01591,2025-03-18,C4172,Chinese Wok,Calicut,Chinese,776.14,140.01,39,UPI,4.7,Delivered,23
ORD01592,2025-12-02,C6656,Pizza Point,Kannur,Fast Food,151.3,31.15,28,UPI,4.1,Delivered,7
ORD01593,2025-08-21,C6351,Cafe Kerala,Calicut,Fast Food,274.58,21.07,32,Card,4.9,Delivered,6
ORD01594,2025-01-14,C1420,Pizza Point,Thrissur,Indian,422.33,44.6,19,Cash,4.6,Delivered,19
ORD01595,2025-03-24,C2007,Arabian Grill,Kochi,Fast Food,653.28,69.61,50,UPI,3.1,Delivered,13
ORD01596,2025-04-27,C2753,Biriyani House,Calicut,Chinese,286.49,68.25,70,Card,4.3,Delivered,21
ORD01597,2025-11-20,C1530,Pizza Point,Kochi,Indian,824.14,3.47,29,Cash,4.7,Delivered,12
ORD01598,2025-09-12,C6050,Cafe Kerala,Kochi,Chinese,742.65,82.21,64,Cash,3.7,Delivered,11
ORD01599,2025-05-26,C5116,Arabian Grill,Kochi,Arabic,596.43,124.77,26,Cash,,Cancelled,14
ORD01600,2025-08-11,C9424,Burger Hub,Kochi,Arabic,152.87,1.02,17,Wallet,4.5,Delivered,17
ORD01601,2025-04-28,C9011,Pizza Point,Thrissur,Cafe,255.4,2.72,40,UPI,4.9,Delivered,16
ORD01602,2025-02-19,C1499,Spice Route,Kochi,Chinese,1002.95,176.6,57,Wallet,3.2,Delivered,2
ORD01603,2025-04-11,C8568,Chinese Wok,Trivandrum,Chinese,683.78,13.63,41,UPI,3.5,Delivered,9
ORD01604,2025-07-04,C7563,Pizza Point,Kochi,Arabic,1168.47,7.24,32,Wallet,3.4,Delivered,5
ORD01605,2025-06-28,C8036,Cafe Kerala,Calicut,Fast Food,708.28,5.26,48,UPI,3.9,Delivered,17
ORD01606,2025-01-03,C7595,Pizza Point,Thrissur,Chinese,500.45,104.89,57,Wallet,4.6,Delivered,13
ORD01607,2025-03-18,C3264,Chinese Wok,Thrissur,Indian,232.88,1.87,52,Cash,3.5,Delivered,12
ORD01608,2025-08-01,C1408,Spice Route,Kochi,Indian,596.84,7.55,34,Wallet,,Cancelled,21
ORD01609,2025-08-28,C5303,Cafe Kerala,Trivandrum,Cafe,280.54,53.88,31,UPI,4.5,Delivered,22
ORD01610,2025-10-16,C1049,Biriyani House,Trivandrum,Indian,945.15,74.82,69,Card,4.4,Delivered,1
ORD01611,2025-05-11,C9141,Arabian Grill,Kannur,Cafe,791.09,195.74,47,Card,4.2,Delivered,20
ORD01612,2025-02-03,C7792,Arabian Grill,Kannur,Cafe,358.6,67.23,52,UPI,3.2,Delivered,13
ORD01613,2025-07-15,C1804,Arabian Grill,Thrissur,Cafe,1153.22,76.74,24,Card,3.6,Delivered,5
ORD01614,2025-06-15,C5736,Cafe Kerala,Kannur,Indian,608.74,151.53,28,Wallet,4.9,Delivered,0
ORD01615,2025-02-04,C3286,Burger Hub,Trivandrum,Fast Food,897.06,11.43,31,Wallet,3.9,Delivered,17
ORD01616,2025-03-29,C1449,Chinese Wok,Calicut,Indian,260.98,55.43,41,UPI,3.3,Delivered,7
ORD01617,2025-07-09,C9265,Spice Route,Kannur,Fast Food,868.56,195.61,63,UPI,4.0,Delivered,2
ORD01618,2025-08-16,C5747,Chinese Wok,Kannur,Indian,1160.65,236.57,61,UPI,4.0,Delivered,17
ORD01619,2025-07-24,C2970,Arabian Grill,Calicut,Cafe,1088.87,139.69,34,Card,3.3,Delivered,18
ORD01620,2025-08-14,C3827,Burger Hub,Kochi,Chinese,1171.15,158.13,38,Wallet,3.0,Delivered,15
ORD01621,2025-06-13,C4095,Arabian Grill,Kannur,Indian,646.94,48.45,20,Wallet,3.4,Delivered,2
ORD01622,2025-11-28,C5430,Spice Route,Trivandrum,Cafe,851.38,142.69,25,Card,4.0,Delivered,14
ORD01623,2025-07-20,C8817,Chinese Wok,Kochi,Chinese,757.53,8.17,57,Cash,,Cancelled,7
ORD01624,2025-03-02,C2843,Biriyani House,Thrissur,Indian,421.58,52.1,65,Card,4.2,Delivered,5
ORD01625,2025-09-07,C6460,Chinese Wok,Thrissur,Chinese,448.32,11.99,66,Wallet,4.1,Delivered,18
ORD01626,2025-12-04,C7908,Chinese Wok,Calicut,Cafe,853.53,80.3,40,Card,4.3,Delivered,23
ORD01627,2025-05-16,C6118,Pizza Point,Kochi,Fast Food,1132.33,3.29,42,Cash,3.9,Delivered,3
ORD01628,2025-07-17,C7662,Biriyani House,Kannur,Cafe,299.46,9.36,37,Card,3.5,Delivered,8
ORD01629,2025-10-01,C8141,Pizza Point,Calicut,Fast Food,570.14,68.35,59,Wallet,4.2,Delivered,19
ORD01630,2025-10-22,C5913,Burger Hub,Trivandrum,Indian,221.56,32.49,16,Card,3.1,Delivered,11
ORD01631,2025-12-05,C4351,Chinese Wok,Thrissur,Indian,943.27,54.86,53,Wallet,3.3,Delivered,23
ORD01632,2025-07-28,C5169,Biriyani House,Kannur,Cafe,1089.16,25.7,36,Cash,3.5,Delivered,22
ORD01633,2025-01-12,C5949,Arabian Grill,Trivandrum,Chinese,1105.51,34.43,38,UPI,3.6,Delivered,13
ORD01634,2025-06-12,C1462,Spice Route,Kannur,Fast Food,832.8,83.71,70,UPI,3.6,Delivered,15
ORD01635,2025-09-05,C5238,Cafe Kerala,Kannur,Cafe,1091.4,205.46,62,UPI,4.0,Delivered,17
ORD01636,2025-10-05,C3383,Burger Hub,Calicut,Indian,1154.25,127.79,61,Wallet,3.8,Delivered,16
ORD01637,2025-02-23,C7463,Chinese Wok,Thrissur,Chinese,976.64,133.29,68,Card,3.4,Delivered,22
ORD01638,2025-10-25,C9302,Arabian Grill,Kannur,Chinese,565.62,97.38,54,UPI,3.6,Delivered,10
ORD01639,2025-06-24,C3033,Cafe Kerala,Trivandrum,Cafe,767.77,130.43,35,UPI,3.1,Delivered,21
ORD01640,2025-09-02,C1728,Biriyani House,Kochi,Indian,1194.42,141.68,30,Wallet,3.8,Delivered,21
ORD01641,2025-02-01,C7469,Pizza Point,Thrissur,Chinese,388.42,24.14,53,Card,4.5,Delivered,3
ORD01642,2025-09-21,C8954,Burger Hub,Kochi,Indian,758.23,112.62,35,Cash,3.1,Delivered,4
ORD01643,2025-06-02,C7165,Arabian Grill,Calicut,Cafe,706.87,108.4,52,Wallet,3.1,Delivered,15
ORD01644,2025-07-30,C6091,Biriyani House,Thrissur,Chinese,202.5,24.81,65,Wallet,3.3,Delivered,10
ORD01645,2025-10-03,C6225,Pizza Point,Trivandrum,Cafe,1087.09,218.85,51,UPI,4.9,Delivered,13
ORD01646,2025-03-08,C7246,Spice Route,Trivandrum,Arabic,404.64,77.94,65,Cash,4.6,Delivered,22
ORD01647,2025-05-29,C6685,Pizza Point,Kochi,Indian,206.9,35.94,40,Wallet,4.2,Delivered,5
ORD01648,2025-04-06,C8404,Arabian Grill,Thrissur,Fast Food,274.33,21.3,24,Card,4.9,Delivered,10
ORD01649,2025-11-10,C2637,Burger Hub,Calicut,Cafe,220.7,44.98,16,Cash,3.4,Delivered,17
ORD01650,2025-09-22,C9795,Burger Hub,Kochi,Fast Food,821.39,120.91,18,Wallet,4.8,Delivered,15
ORD01651,2025-12-31,C3832,Cafe Kerala,Kannur,Chinese,669.26,74.3,50,UPI,4.7,Delivered,8
ORD01652,2025-08-17,C3688,Chinese Wok,Thrissur,Indian,291.66,10.74,60,UPI,3.5,Delivered,5
ORD01653,2025-01-28,C8843,Biriyani House,Trivandrum,Fast Food,364.09,31.47,31,Wallet,4.5,Delivered,17
ORD01654,2025-01-25,C3765,Biriyani House,Calicut,Cafe,634.26,27.72,37,Card,,Cancelled,3
